-0.15075376884422 127.56 82.04 -7.98660651802313 16303.04 10487.18 -1018.87796357711 10487.18 6762.44 -655.303933896576 -1018.87796357711 -655.303933896576 63.8090913703007
-0.0502512562814061 130.78 84.2 -7.98400919757168 17141.16 11036.64 -1044.09027318469 11036.64 7140.34 -672.209907856975 -1044.09027318469 -672.209907856975 63.7674398668257
0.0502512562814079 134.64 86.23 -7.98574072187115 18155.92 11631.38 -1075.0923342594 11631.38 7478.77 -688.632593197125 -1075.0923342594 -688.632593197125 63.794260243567
0.150753768844222 137.2 87.87 -8.00441018609602 18860.2 12077.84 -1098.31503694694 12077.84 7766.91 -703.395897209545 -1098.31503694694 -703.395897209545 64.0934400346739
0.251256281407036 141.32 90.65 -7.98141136979172 19992.74 12821.77 -1127.896566693 12821.77 8255.13 -723.50588593114 -1127.896566693 -723.50588593114 63.7194073672547
0.35175879396985 143.83 92.37 -7.99949415708572 20713.11 13302.58 -1150.56330382536 13302.58 8572.49 -738.955058203934 -1150.56330382536 -738.955058203934 64.014129078296
0.452261306532664 147.21 94.72 -8.00146658429579 21701.95 13969.65 -1177.93071037627 13969.65 9026.7 -757.865334482337 -1177.93071037627 -757.865334482337 64.0418374346597
0.552763819095478 149.27 97.02 -8.00815341647281 22300.95 14494.43 -1195.28333147181 14494.43 9448.36 -777.008464956074 -1195.28333147181 -777.008464956074 64.1473250769691
0.653266331658292 151.21 96.9 -8.00803014900603 22888.33 14669.03 -1210.96337234785 14669.03 9437.06 -775.959698368356 -1210.96337234785 -775.959698368356 64.141765932751
0.753768844221106 154.32 98.25 -7.98384217574599 23835.8 15173.67 -1232.04711280544 15173.67 9692.53 -784.301577657356 -1232.04711280544 -784.301577657356 63.7591144998549
0.85427135678392 156.56 100.46 -8.01738564643512 24533.84 15742.45 -1255.24386079685 15742.45 10141.06 -805.326143153673 -1255.24386079685 -805.326143153673 64.2951242430711
0.954773869346734 159.08 103.63 -7.99925765865618 25322.02 16497.2 -1272.56486741471 16497.2 10780.67 -828.99742380273 -1272.56486741471 -828.99742380273 64.0084806271141
1.05527638190955 159.39 103.3 -8.01302030924436 25419.83 16471.73 -1277.1768248848 16471.73 10709.24 -827.719797220362 -1277.1768248848 -827.719797220362 64.2256674928039
1.15577889447236 161.88 105.09 -7.98115478705044 26224.46 17022.98 -1292.04619761084 17022.98 11081.77 -838.898450138589 -1292.04619761084 -838.898450138589 63.7173456049923
1.25628140703518 163.58 106.81 -7.98410654014514 26771.14 17476.98 -1305.99147513752 17476.98 11449.15 -852.798933416088 -1305.99147513752 -852.798933416088 63.7617789886463
1.35678391959799 164.71 106.46 -7.99100965753518 27140.41 17543.14 -1316.27141375403 17543.14 11372.48 -850.779903841933 -1316.27141375403 -850.779903841933 63.872279965892
1.4572864321608 165.7 106.49 -8.00629683823151 27470.4 17655.28 -1326.68532018117 17655.28 11386.01 -852.657031523869 -1326.68532018117 -852.657031523869 64.1204370187053
1.55778894472362 167.04 109.08 -7.9915561513376 27912.88 18226.7 -1334.9670763732 18226.7 11939.64 -871.684438772601 -1334.9670763732 -871.684438772601 63.8816712402401
1.65829145728643 168.36 108.81 -7.99302511849236 28357.76 18327 -1345.76128057526 18327 11898.15 -869.839749671315 -1345.76128057526 -869.839749671315 63.9038315635529
1.75879396984925 169.21 108.47 -8.00853243304032 28639.19 18359.54 -1355.09191964646 18359.54 11801.23 -868.71467499446 -1355.09191964646 -868.71467499446 64.1516287146799
1.85929648241206 170.12 110.14 -7.97165087789275 28950.58 18742.19 -1356.13322753156 18742.19 12172.26 -877.993491774118 -1356.13322753156 -877.993491774118 63.5608775992758
1.95979899497488 171.54 110.45 -7.99054492080553 29435.52 18951.69 -1370.70076112819 18951.69 12238.31 -882.614550784723 -1370.70076112819 -882.614550784723 63.8612874296953
2.06030150753769 171.81 112.1 -8.00344119940738 29525.21 19263.88 -1375.08118207791 19263.88 12609.72 -897.215588890167 -1375.08118207791 -897.215588890167 64.073522809803
2.1608040201005 173.27 112.46 -7.98944940864899 30029.29 19492.33 -1384.33912831385 19492.33 12683.5 -898.585505457348 -1384.33912831385 -898.585505457348 63.8525627494776
2.26130653266332 173.44 112.54 -8.0099328464957 30089.18 19526.44 -1389.27739712096 19526.44 12717.82 -901.460672417604 -1389.27739712096 -901.460672417604 64.1724895560539
2.36180904522613 174.3 112.11 -7.99340725719079 30387.3 19547.16 -1393.2803077204 19547.16 12626.95 -896.075927421961 -1393.2803077204 -896.075927421961 63.9123299841776
2.46231155778895 174.55 112.99 -7.99582819002295 30474.17 19727.83 -1395.63744827955 19727.83 12814.05 -903.541717709303 -1395.63744827955 -903.541717709303 63.9478989726984
2.56281407035176 174.88 113.98 -8.0019509188927 30588 19936.38 -1399.35387474998 19936.38 13028.86 -911.990492458419 -1399.35387474998 -911.990492458419 64.045789979007
2.66331658291457 175.52 113.53 -7.99281723727708 30812.04 19933 -1402.88372670494 19933 12933.47 -907.511827466505 -1402.88372670494 -907.511827466505 63.9007788120288
2.76381909547739 176.15 115.7 -8.00218364221382 31032.73 20381.24 -1409.58422178403 20381.24 13424.86 -925.888163076177 -1409.58422178403 -925.888163076177 64.0494086546653
2.8643216080402 176.47 114.31 -7.98734101057729 31144.51 20173.63 -1409.51925623529 20173.63 13101.69 -912.926589307757 -1409.51925623529 -912.926589307757 63.813295285943
2.96482412060302 176.74 114.32 -7.99265009928159 31240.2 20204.4 -1412.64338341087 20204.4 13111.46 -913.663499943167 -1412.64338341087 -913.663499943167 63.9022340486715
3.06532663316583 176.88 115.11 -8.00952562184707 31289.98 20363.7 -1416.71502956137 20363.7 13292.85 -921.894743534978 -1416.71502956137 -921.894743534978 64.1675758895625
3.16582914572864 177.39 115.81 -7.98882921772828 31470.25 20544.54 -1417.13969636389 20544.54 13454.01 -925.141707213382 -1417.13969636389 -925.141707213382 63.8358610926815
3.26633165829146 177.61 116.06 -7.98230997957846 31547.93 20616.97 -1417.73217952498 20616.97 13504.8 -926.476899623567 -1417.73217952498 -926.476899623567 63.7310139836473
3.36683417085427 177.87 115.85 -8.01284442182244 31639.95 20607.74 -1425.25966054157 20607.74 13456.85 -928.351554613387 -1425.25966054157 -928.351554613387 64.2210814252985
